@relation BaseImagens
@attribute h0 NUMERIC
@attribute h1 NUMERIC
@attribute h2 NUMERIC
@attribute h3 NUMERIC
@attribute h4 NUMERIC
@attribute h5 NUMERIC
@attribute h6 NUMERIC
@attribute h7 NUMERIC
@attribute h8 NUMERIC
@attribute h9 NUMERIC
@attribute h10 NUMERIC
@attribute h11 NUMERIC
@attribute h12 NUMERIC
@attribute h13 NUMERIC
@attribute h14 NUMERIC
@attribute h15 NUMERIC
@attribute classe {1,2,3,4,5,6,7,8,9}
@data
1.592841641440947,0.6368090127255974,0.2027905045989198,0.7455186751052723,0.6703800548335381,0.18775201156088267,0.7485190092319495,1.7756304505762228,0.07892601310914624,0.03976316980866988,0.022149016064431083,0.045358876099080486,0.0362973839027625,0.016173006264629544,0.04894902441640998,0.31265460717370236,1
1.280462175104183,0.5218180872581649,0.25650642904359344,0.5973410608811035,0.5498420811606829,0.23820310200558023,0.6177439456044244,1.382884386471891,0.14219168400181803,0.043882393889469636,0.027795904582353044,0.05796558857380674,0.039547032946860156,0.02618266664531151,0.04904664399679075,0.35224412367054614,1
1.3589486267774828,0.5303637344015941,0.24358763639737188,0.6337953729400996,0.5929731583247326,0.2347116646054444,0.638245240171038,1.4720117720038781,0.3889993793058075,0.16225595812497445,0.07652377184502318,0.17405012106737905,0.13552962216829592,0.06991577764156001,0.18386407831622323,0.7436032696362778,1
1.2067191336585035,0.5098820266613195,0.16434067954113823,0.6122259739745939,0.5060024700919696,0.1705930957297601,0.6269054568360608,1.4488093512759874,0.08793729356637765,0.04083845524823767,0.0197837268358777,0.05621323375548137,0.04567071327474022,0.01634032485400299,0.05571283583811657,0.24182302284093204,1
1.0377831217256495,0.4424804603691142,0.14687245320436862,0.5257369840557674,0.4460897512455758,0.1520386415294666,0.531104387871664,1.2442102143246063,0.11928526717439189,0.04922074263334573,0.017068450923536142,0.05328848197076851,0.04331105677463883,0.017244517409505566,0.05777749702674931,0.3309536476744175,1
0.9845634387692318,0.40450728900926436,0.14051307956336082,0.45816817213605704,0.3947239504256404,0.13902674948163457,0.46879783444531214,1.1066840292539664,0.1993212153973674,0.0699412301435071,0.04153843395946743,0.09372229446870052,0.055075490361883965,0.0380529178962547,0.08114535036310618,0.5017740915217832,1
0.9620669568485676,0.3801224604287654,0.1265244049305893,0.4271691429557871,0.3865362908478478,0.12623547479176078,0.442484789246307,1.0165435132677088,0.0973345881831372,0.04572897642043012,0.017106397582790183,0.0605623679746091,0.03376228095524405,0.02183450603947223,0.04769147285157176,0.38049608286113035,1
1.0687223391666922,0.40225404187625674,0.13299387422072217,0.45791282036634,0.4246663433285769,0.13375145957114654,0.47289795789646005,1.122825072434652,0.10817191153298003,0.05614623237829605,0.021404435905772994,0.06507140487432443,0.03613484112403311,0.020964073266847356,0.048233985875286156,0.3383553586858544,1
0.7264165170078678,0.27784048280019547,0.09880423169254487,0.32292378797219234,0.2844934485692413,0.09319482763318913,0.31601085940745344,0.7557037706089494,0.06213114305749052,0.03552508335080221,0.01720922836125709,0.03942505604852324,0.022300002018901508,0.015394538438174088,0.04163497095079438,0.3316287675615347,1
0.7939360987435803,0.32395439427179235,0.10951930348198718,0.36937473521813574,0.3275093427230749,0.10939682942764614,0.368414140709357,0.8926712542168613,0.16877827643640045,0.05835608573841306,0.027190594986652734,0.08339834306568186,0.04816025304785783,0.029278968986038482,0.073063244289475,0.5167142749711591,1
1.1030308052503284,0.4271911678257708,0.15436631107176396,0.4875410038820701,0.4311396010521802,0.15024326403130295,0.5042681737266115,1.253166270250916,0.04197114394941499,0.018109180713747154,0.013725517440218528,0.029125400536801845,0.02139917788511115,0.014376268419463151,0.028621557679257056,0.21440551225983984,1
0.9213869178469244,0.3481494039663575,0.1406007732740726,0.4073713416376426,0.3756734003522668,0.12714429630532853,0.40859364091352307,0.9566044213466599,0.12528354642390022,0.04828080623090239,0.033334903608019224,0.05885098279864388,0.049469532726451104,0.02592115287847589,0.07082633416354181,0.32301596230824514,1
1.0463420501557095,0.381593587318555,0.14260746256180912,0.4313847936382317,0.3887619953511306,0.1304822344229099,0.43214524411317135,1.0806681191825247,0.1558355258525216,0.06297871785701431,0.04659387369224945,0.08008812557303728,0.05859378215668875,0.03580001656815423,0.08325513764233265,0.40711191149761894,1
1.001880010489439,0.39195727894118115,0.15529794999239738,0.4483267684735631,0.3851688670516267,0.13778417303165744,0.44396752179925464,1.0461769892744524,0.08682639769404436,0.033194631608689795,0.019770636045696205,0.04362671671513334,0.026662927885932258,0.017847187411629148,0.03933800241291483,0.2583418797927532,1
0.817388864035666,0.37544311449719353,0.26773122691009477,0.45896329956697135,0.37386795514851334,0.2300795493185127,0.46032489296420226,0.8115891898050128,0.07957848696729539,0.028190627108555404,0.017390451461578263,0.03562663807349069,0.03372556876073447,0.015629387335677727,0.03577429571309058,0.10830504121752872,1
1.0408779557933137,0.47771197025505396,0.29794554506518656,0.5651598909103025,0.4902722556008363,0.2504320450834405,0.5545223649362091,0.9668289295965079,0.0804111418691728,0.029692559866731163,0.01592355155895062,0.03619907193302854,0.031105197286127415,0.016644582629047756,0.034929328699252464,0.13892387961507185,1
0.9794180922237924,0.4403710529067272,0.2730412983547568,0.5287183255370282,0.47549575544031614,0.23027744696884547,0.5288639630294837,0.9190023751919822,0.11210335956600989,0.040835243243303884,0.023385263510250325,0.04536623586184384,0.05078201649123391,0.023901674614384277,0.05120257721277394,0.14327793137158573,1
0.6056824605368848,0.25478209865676715,0.09678095679991232,0.30659576110995873,0.2643798247148064,0.08538771559200066,0.30546615545100264,0.6615723572709629,0.09735499274301548,0.03678175879759784,0.030006174878206168,0.05195971356593036,0.03696637785277867,0.02903531459951074,0.05311259724696106,0.4353281913983903,1
0.6303450476689575,0.2513554901618242,0.10000874241414677,0.3120249842397764,0.2709881896083434,0.09635351601921135,0.31493195778222005,0.7081752048806766,0.05244717542431974,0.03164450558558684,0.018192337445056366,0.03754051834519039,0.03060189369451559,0.013905905805547736,0.04387011236493563,0.2624894804926904,1
0.6180729583621568,0.3068214524335098,0.13983913400511502,0.3328036195207327,0.29185426226245514,0.11994622537188807,0.33685740780745765,0.5922660435161121,0.01948498589657398,0.012626506588468919,0.004244003043092464,0.012512191210978378,0.007585575336270976,0.0037659705021239193,0.01007057297044519,0.027599052282467007,1
0.6115694347218514,0.30738854496851065,0.13508820315489473,0.32982871561447163,0.2941173435369163,0.11613066320766335,0.3363699079552918,0.588964879560123,0.03385891338601329,0.013045308401938266,0.004943550840700214,0.014720999613079122,0.012615950895213831,0.004521830239119888,0.013724093711108156,0.04199651895591722,1
0.6613815343843947,0.31657567375981926,0.14037148506945302,0.35474052906747466,0.3213108197195229,0.1270950489706676,0.36025593530404976,0.659712464179604,0.026952079843567973,0.01255910269980791,0.004984473912299226,0.017193366800043994,0.014426116061500292,0.004748358176813076,0.014092712108811203,0.045834119524652196,1
0.7438976812549175,0.3931699046494646,0.1555999600861883,0.4492389227048943,0.3736290312233316,0.13624451350751599,0.46659408266311514,0.8017559627580211,0.1001397042956082,0.04925200027430499,0.014014156585247095,0.06276689876654261,0.04352121400818143,0.014772443212267733,0.05290528023824606,0.1683058545676193,1
0.9166783127069436,0.48828482594013484,0.19301643157397733,0.5676638444726176,0.48156549046026437,0.16652163925296237,0.5857262318240587,1.0088383609145628,0.1394964886982885,0.059158662637087425,0.019145608205485783,0.07544755806766516,0.054967441168315256,0.017773919205532392,0.06525818770870649,0.21673616424205178,1
0.7649403648233556,0.3671795003352361,0.21061693576172488,0.412776732168798,0.37327524639564746,0.18285190811200713,0.42069022058270095,0.7202984515628382,0.038867767789749826,0.01524321593404427,0.011981828255914186,0.01897322518508634,0.015835200319246567,0.007231243494681088,0.02126520920379423,0.0595648576064862,1
0.6755450370510985,0.3345413462188641,0.19907197391821982,0.38412733594893794,0.32891218658657945,0.16980129522910697,0.3825494856421393,0.6314556741605212,0.009320247584138729,0.002367739138016575,0.003388478319292612,0.005314798569440634,0.0049663964304529655,0.0013140876953496878,0.006880651582213784,0.01787446159776465,1
0.9257208836571654,0.45878426072140466,0.20322823603190102,0.4844464101945719,0.41968308244543767,0.16673037924835732,0.5155275232227685,0.9499644801062588,0.05859947477449219,0.027298385650188044,0.014865728914707778,0.03267250420356174,0.02549877620333329,0.008487819591493397,0.03613739154288507,0.09115327069355403,1
0.9451079686028194,0.4671179487828082,0.21183528037015317,0.4989103664026622,0.4400864163704629,0.18185272542455658,0.525461123464136,0.9527926040992537,0.05627504444263945,0.03294868971768316,0.01937347398294721,0.04316230784643886,0.035961820589600124,0.013482938953909854,0.05102634882325338,0.16960721365757592,1
0.9544616904100455,0.46972445662600787,0.2059620668844501,0.49489716556320373,0.42180069851787494,0.17840634643320738,0.5334465322380622,0.9428311272138267,0.025969029318326675,0.011351840060022295,0.00287105552292669,0.009279772701909883,0.00642461185300204,0.002686825533443371,0.011692079774328864,0.04253039600423192,1
1.1884912560811838,0.527114836456825,0.2852111879107434,0.5842264805948709,0.5327785839597141,0.258558133341695,0.5885367456142563,1.1198634789098199,0.012728759639877716,0.0050712983098711775,0.0021292948597110965,0.005556789934480503,0.003236019270892441,0.001880287429913109,0.003948918350901122,0.01595904540659708,1
1.1550272955758891,0.4960354175519415,0.25003780112587315,0.5329663674509679,0.4975864214422956,0.2300394557436656,0.5399616057253231,1.0458273903703448,0.1180036522234029,0.058965536840239745,0.020680749511182057,0.05613028307149036,0.04487624148849003,0.01909424273314426,0.050756115775529104,0.1456171366912366,1
0.8535905182606994,0.4339475262904359,0.20905956773457485,0.4916172009573917,0.4258048689070947,0.17725653184775228,0.47982736734488796,0.8541098010071284,0.049074090738452335,0.02593964723959893,0.008166204014463576,0.025018686271082162,0.02307107420860202,0.008829179227807446,0.02929534651702748,0.06753554059369629,1
0.9432622410936311,0.4818854970226043,0.23857107871277414,0.5235294461326783,0.4780920761937131,0.19965734049864983,0.55057955229359,0.9256299806156284,0.03162694769746593,0.01752453492741314,0.009436487262700223,0.027387152357390858,0.017813399229338868,0.008465959843543156,0.022124746563906696,0.04924511411078711,1
0.9574478329635902,0.5010257218132309,0.24674364575280305,0.5413853159002711,0.47531280829113787,0.21113475881363808,0.5537078240901689,0.9337982463011708,0.039720960925221656,0.015307266109200756,0.008413419367223915,0.02450242718398273,0.01936327582247055,0.007744817651232261,0.01905935161434927,0.054354983870666375,1
0.6985244466539859,0.2697534911739674,0.10199575240601974,0.32931892594325424,0.28362855705938134,0.09917460893558985,0.3406422841914524,0.7977887253691996,0.03417422572992346,0.006212427277232385,0.004971699724535629,0.005074312875861478,0.0048217880381625465,0.003415590460612438,0.0047189519254455334,0.1148314395973627,1
1.0183673477626358,0.37953749228072836,0.1326961020803797,0.44659794787372986,0.39394693586731344,0.13110340696409065,0.46735641435158437,1.1431620739799107,0.10295127234803933,0.03362066256543446,0.02523479011378029,0.04238203578347697,0.025008636868588733,0.018587619707114554,0.039956957551287864,0.2953396500978457,1
0.9335369951893135,0.34133597332528903,0.1526633218687969,0.42351800366693004,0.37149639378220284,0.13983347380135006,0.44253394899762477,1.064069454948669,0.1507475347749857,0.04720258982407758,0.02698416443739632,0.062037447700520276,0.03558148144009823,0.02527381150780931,0.04982941075279891,0.3978832995834038,1
0.9639059728045526,0.36811793677505456,0.1378285501973292,0.44217122682375015,0.3827068328421464,0.12540334322970154,0.43781805452900274,1.0258209837912513,0.0490155631187093,0.017631333495902235,0.0165467146368379,0.025822194143110662,0.01788797697510828,0.015315598216132383,0.026380675910883486,0.23604927824065047,1
1.0245617679566292,0.4129937315113967,0.15515618157238062,0.46754581818470276,0.42032958600255543,0.14153774988671264,0.48052133073030096,1.0869078480351093,0.09921860598013232,0.03070841860179854,0.03439223342084296,0.048275390135344896,0.027653154017619974,0.02540391487271914,0.04849927132716491,0.42856656189048076,1
1.0264601161796127,0.570728455607127,0.27203012665475484,0.6426436117446643,0.5706471342051463,0.23273803658630798,0.6543398815466235,1.0578484685785097,0.08847740376124373,0.036665708464729885,0.012560932791955616,0.04153497511126764,0.03254863539007484,0.013659636114715086,0.03769442694844676,0.11819207978659516,1
1.0012113881445448,0.5526327963371188,0.25468338047552896,0.6282125325562105,0.5448608653494444,0.2190778431524191,0.6332330959861119,1.0464322474719823,0.08390373708163251,0.04111616636211499,0.016286665528252784,0.043055140436006674,0.03461278755590622,0.015732092162029056,0.051518178323018624,0.13039403402038124,1
1.0218879112811,0.45790296086911003,0.2618315663277684,0.543080443375852,0.4987747359853733,0.2394241295109115,0.5279066796533755,0.9900073110010424,0.06745738916736126,0.01741969031972944,0.005032422319490685,0.013452296145169788,0.012563327511018978,0.0038844723300046433,0.01289620124487307,0.08685640485467974,1
1.0557663951581193,0.475071392436938,0.29146536650367766,0.5575040748579485,0.5105376159010858,0.2815844821828611,0.53963363361028,1.0135100755589326,0.06651872833919557,0.025553446943184035,0.016387206691887313,0.031479599434225985,0.026428709308506295,0.01266981348243975,0.026192975545713586,0.10110364031093584,1
1.1379931678551964,0.5254176789274658,0.3129252554633919,0.5962976832544314,0.5456671267223028,0.2925105724932249,0.5831570924565016,1.0772682139553444,0.1480990462803747,0.04764810910018255,0.029034928353402132,0.05631184720295746,0.04919626129391703,0.02008468105371714,0.056461657402031254,0.22076974391230547,1
2.8960717593350056,1.726114188220731,0.8506409543201292,1.925435247274178,1.7805281536129662,0.8965893878534291,2.095356430122648,3.655062969205055,0.8053873938148837,0.5148003735987714,0.23165878326891326,0.5906388571515502,0.541194702639954,0.2364241807092944,0.7100737378185685,1.3004981694822462,1
3.1007858089016707,1.7444956362631987,1.1349829692505777,1.9429907173134706,1.7864867057868217,1.1905012173193037,2.0353464544404196,3.633312577989619,1.7760858490737568,0.9207691104762656,0.5177772614222652,0.9630804682649062,0.8948441908499621,0.5442386163390672,1.045228445568629,2.2395683369009474,1
3.1244181554028967,1.699439030856457,0.8820080832305515,2.1548355271669437,1.820587481592094,0.8170802542842173,2.2296398155130697,4.146289810516114,0.1276865525012676,0.04309599428900662,0.01652112789817705,0.07145110703131496,0.06139920687956364,0.021562955276783966,0.07496588834235039,0.19167198646297665,1
2.804355544214865,1.435508537941975,0.8531844363634755,1.700799783068624,1.4678474897655853,0.8246498117444634,1.7408090264709397,3.2483640998567958,0.2155794528865718,0.10978289462928556,0.04856954855812218,0.15185851051409993,0.13595277901672637,0.047202838107404166,0.14567567462387812,0.3379075781058503,1
2.2341424641165855,1.213169731586601,0.5032393368895292,1.3422330362320343,1.10856773553399,0.45164061704033853,1.3682953968236697,2.4523024463883476,0.40102914163654974,0.23369111057723294,0.07241111740299458,0.26708739285349087,0.22548876764483955,0.06933783069582296,0.23302329067698482,0.4883666018110975,1
2.6894259791072237,1.3438950049513367,0.3789074126056485,1.607026516710127,1.3692126491756498,0.3340188056683251,1.6067894888256689,3.4530677650664785,0.16204161724434335,0.18114306356265011,0.03523648138147845,0.1975038994246331,0.0405615600580163,0.026187113654721202,0.11377297188639271,0.3094227268581805,1
2.8159584442644676,1.3423977933065738,0.3528360179819896,1.5918926440266261,1.42410553369037,0.3175469771666936,1.617949594144112,3.518372947959892,0.4164621371823865,0.2292684847466041,0.05884692055896802,0.287265112595349,0.0965332289448121,0.04622889979943034,0.15213394656509763,0.4630712547808566,1
1.4350892526953392,0.7222006877335199,0.26943926427062426,0.8473417378597461,0.7058926027368324,0.24453898652309597,0.8718923703639286,1.6965325534209532,0.21185472603113964,0.09247133034427032,0.04087102502492181,0.11282248687571857,0.08016090814177752,0.03690901026128693,0.10080971830465349,0.3512023751222312,1
2.2332091552856532,1.0868112585887413,0.36876714092676954,1.235725085031724,1.090200081619984,0.3331616302439925,1.207269591662738,2.315602516325951,0.1627281999540315,0.049025595186389825,0.014247923422557028,0.06734026501003428,0.06708541077665792,0.0119983314324279,0.049898018902896524,0.20718493357428913,1
2.6924723792808436,1.3661577564972367,0.45646143605541367,1.5574785720368065,1.3360747169352536,0.42589822170309233,1.5788821072667925,3.116548002317382,0.38729088528358246,0.23597555104454743,0.0531496074929269,0.2180299436581977,0.15018332259686354,0.04842366004704951,0.23118917688919224,0.6037417091100249,1
1.410479497234833,0.734255281288391,0.2769867976979593,0.8573061686638863,0.7437116869700111,0.23134992078441458,0.8786839235297279,1.5689675483190446,0.3125980228668773,0.18659295766019315,0.06095386707282599,0.20621394075116528,0.14320725254084588,0.04409864529719262,0.16819041629886705,0.5323237988820454,1
1.8897588554416274,0.9817779888553553,0.39846337811259436,1.1967440926062638,1.0676775710924056,0.35744131186902733,1.1607903665114294,2.0693016098993047,0.39048291183103345,0.15450782125658333,0.06244096624421464,0.2055695674531613,0.2110699175602717,0.05940511370852729,0.19864090807014667,0.6936115446851967,1
3.066785992111077,1.6276203085201795,0.8769834014689383,1.9439616367460606,1.6513336031954384,0.9632016240366591,1.97485605339361,3.515362435508017,0.5521968373389643,0.3347755146754269,0.1222239491234866,0.37597323946494665,0.3330607915004196,0.12126785168824283,0.3803330229845226,0.7630823152563866,1
1.4474688408153802,0.7105691108732356,0.2948364210286357,0.8610170430946079,0.7388552413650641,0.24021514562208096,0.8747930094182349,1.6331030194368055,0.6559169116378863,0.2624353913513975,0.0987088046415372,0.2973330595362115,0.2938787912105393,0.08490450188754053,0.35532986235182534,0.9804106918254671,1
2.042938061242496,1.01349283339473,0.36568989278333947,1.2118963421809463,1.0697607864607739,0.30688074669423415,1.1876620601256098,2.1765023242870005,0.26065300780725176,0.14181422310297853,0.032835060326449984,0.15993861294832867,0.1422922399582217,0.036844187525387394,0.16095377099524333,0.3852226675123381,1
1.574878179400082,0.7662126534656681,0.3279225631300068,0.9308771869548274,0.7738414593169763,0.2879676761002136,0.9257858227395217,1.7608903947320684,0.5788563944727216,0.23306716083226497,0.12369491942830164,0.3408038073332399,0.2881521057311586,0.11649037316082358,0.3498994805503274,0.9347152626918535,1
2.1984322962700618,1.1525155056634258,0.49221462157253115,1.4555229849694273,1.1416825602391139,0.45357867657579387,1.480602601037241,2.9360646244542705,0.2565671720434644,0.12091861217090526,0.03620422166660541,0.09918564738705594,0.12339166262374887,0.029648053429763753,0.14920419966654275,0.34096851258686467,1
1.1626935790954538,0.4762269661666015,0.20589457909577807,0.5317120572845705,0.4861101971160447,0.26075235944844655,0.5564639015091719,1.2924099472330406,0.14410612862696678,0.047240472474542224,0.028551861801247712,0.04645965928978579,0.056838698126500886,0.05223755085967335,0.05603476024033563,0.2095462770836038,1
3.4928735012883503,1.775669026528974,0.7736826036197634,1.9241366568685558,1.7531103732585076,1.141390942085041,1.8699791152315872,4.211821346071671,0.9068659146639063,0.42977979313473924,0.204188275356113,0.5005392164550557,0.37791913817534495,0.3452432891864035,0.4077217944552123,1.3036041454724943,1
3.888757547102697,1.9813122622314163,0.9402851012262887,2.127217983580822,2.038564507168042,1.1424516419753217,2.2276815504421767,4.4097063817061795,0.8968599165375493,0.3888969971036404,0.1759655237140775,0.4076256359334906,0.3568278291080893,0.21709972632730737,0.36852607698845075,1.1244179818764528,1
4.024312953021647,2.2863561022798597,1.0989558335406497,2.473282134838584,2.320038126858444,1.1700695190062793,2.4615140594963822,4.437118171224458,0.7042397279998274,0.3845274046652989,0.1598042845370721,0.39739264402497115,0.34670510164984397,0.17322742957897486,0.3560778934443868,0.7532872996137798,1
3.935384682244313,2.1575977445368233,1.1518866670604844,2.333463076509897,2.1743756978384363,1.5065019057984075,2.3340344092307386,4.15281273483504,0.5667749882035628,0.2702484487532924,0.1127858164516837,0.2983575315987924,0.27639559266241953,0.12398137517951238,0.29874750129019495,0.6100642759891172,1
4.134724407540938,2.258051265031966,1.2118479272230083,2.3657515745402913,2.274259987658388,1.3058854925544385,2.3926533440854185,4.300278968977739,1.2428962642246617,0.6205414369795667,0.32651477056489914,0.6743960969214292,0.5878336144473542,0.3734912799467731,0.6485486061711259,1.3574794328691446,1
4.021146087366715,2.2767308255062497,1.259171961066186,2.388079208393815,2.292520116779402,1.4569342292457774,2.3713930982234843,4.199975893556525,0.42375150640692033,0.19423860772719997,0.09491375307837369,0.21502768411635564,0.19715042799992039,0.11306544074199265,0.23293084230471248,0.4476211646429171,1
3.5330516949562503,1.619912445001364,0.7387570151975991,1.8095836570336268,1.5950214060630001,0.7228573980102176,1.8074436517960477,3.775600664430392,0.35073209863924987,0.1416788506946876,0.04877141674377848,0.13839528453320732,0.1304400277286042,0.049711008601796655,0.16666953468736517,0.4236461916154802,1
3.710247849092868,2.0414937035383214,1.32519364849477,2.228895903506552,2.125377287907782,1.2772408613373762,2.316907229935946,4.066494327689436,0.09940310718334468,0.02990022553701842,0.02451412372801079,0.06846899083667929,0.05952540511095602,0.023506327269321416,0.03801393841290991,0.1124298292869222,1
3.413435526978826,1.8498700281984917,1.2867450575562485,2.0232534510963234,1.9467977618813475,1.318397768081605,2.030856814607993,3.7124582657652394,1.103397373280533,0.506956684698878,0.34295333153643937,0.5653506012088996,0.5528519260998517,0.3444342718890586,0.5864954070858008,1.3850295948950826,1
3.9775085278021844,2.1812069501248197,1.0016562601647567,2.3088405017177402,2.215831567606823,1.0696906218456632,2.332594491180506,4.251243699188821,0.8190697857927911,0.3954058584720259,0.1622596524710138,0.398661589266404,0.3746440197067537,0.17821564629015021,0.4287727136848651,0.8840136271054402,1
4.02555508523845,2.1664519591646214,1.2183156367777257,2.350158370800834,2.152495730734103,1.270056228464517,2.3011487438739064,4.325517904463562,1.3172757039425682,0.5892190562956936,0.29461615058672236,0.6109148092641481,0.600597754050302,0.3240583441074145,0.6562121459116754,1.3646114832607008,1
4.215244636352606,2.2185911094439446,1.2402424366093996,2.3468031265659026,2.285385439162474,1.2804537388240156,2.3422018376250766,4.46751762235981,0.8704102504096828,0.48269140895341306,0.22331116104023802,0.4528041748861395,0.4550451231611636,0.23621769365627568,0.48378688718038626,0.9525976949746122,1
4.04282031669447,1.9176624850577326,0.9902423133664833,2.101266348632348,1.9594983971466018,0.9384574541390673,2.120721359810849,4.319753237009628,0.2109108018662072,0.10211747415575717,0.03116061360337901,0.1089638721180756,0.07594167867485468,0.03242628163350464,0.08441992725316229,0.22900439588724153,1
4.086149025354525,1.8978823368744109,0.9167492200659055,2.05250027446701,1.9104539404583945,0.8472529625527273,2.065334028172642,4.381755821737567,1.0863631746187261,0.4316304289991374,0.16814759888495234,0.44817716092106685,0.46131315077871865,0.16034765288306135,0.4981884709479896,1.2222075874511982,1
4.183567959880291,2.0095985374764513,0.9056628610413782,2.119714837448298,2.003098119945844,0.8530397395340721,2.13939205439445,4.461145103016621,0.5629610871524497,0.23025518830819505,0.07551045805011887,0.21509510968365556,0.20828206149857137,0.067746906334557,0.22353381129567285,0.5906192626459916,1
4.284981718885359,1.981910647174596,0.8811088324123472,2.098515978593743,1.9865045630839104,0.8352337697322785,2.1216319408566933,4.547695525624647,0.7447351494587318,0.3458797566640629,0.1243402234882411,0.3415977015662769,0.29218385699936883,0.1125739214005532,0.31902863731734493,0.7686280289354379,1
1.651189414944848,0.7704502132154195,0.3620011690592116,0.8294625389963829,0.7446114265540315,0.7624849030509971,0.807380450474914,1.6813579501940836,0.025470929407263334,0.011306571437516864,0.005706018104231937,0.015958484697726545,0.01113906050679005,0.006644980388602047,0.011138751276030371,0.024509784489371286,1
1.430106874636101,0.6743325013817921,0.3169622267865401,0.7099165599976806,0.6703521407171653,0.7087801546570822,0.7103796335316561,1.573530710563935,0.39599853458171236,0.18808769116523064,0.0882059198891087,0.19438943173484796,0.17926658730775222,0.23849329169398759,0.19686935485109372,0.5695049548519071,1
3.4101631868264546,2.0074174747944693,1.286404368657012,2.222660036773173,2.042050983915446,1.314523410926641,2.1738896364914955,3.624099658085962,0.8372015094934481,0.39800495010450154,0.24928298582417843,0.42341564349766314,0.390966901532707,0.38233713826127225,0.4473475816024569,1.0325510929661461,1
3.754229564098856,2.0956412187779527,1.2065662514832856,2.295005174061062,2.1055714802176655,1.2638405872593823,2.294203012579174,4.12761696656339,0.7947456853146432,0.39830093317404625,0.17824185024519787,0.4279127780709051,0.3355510505053539,0.20747388781502532,0.3855297523756882,0.9223582483157485,1
3.839272654979529,2.152309903016747,1.1689304479475258,2.270969452738603,2.091940460960033,1.2311700467387363,2.312163005760944,4.219033540813711,1.583606503921115,0.808756008822924,0.3790473643217664,0.7805813182532683,0.6997628353123014,0.3998281592774862,0.8007801151264317,1.6763922387208192,1
2.9064782831583296,1.441468669482576,0.5962598901216263,1.6514932182872188,1.4621351393114803,0.5387826244280365,1.7085835495121846,3.331652369338752,0.44550512205344245,0.1700542729267366,0.06445512973222334,0.20058333523751384,0.20919429244755497,0.0701131102400623,0.24977162451307486,0.5880551299484144,1
