@relation BaseImagens
@attribute h0 NUMERIC
@attribute h1 NUMERIC
@attribute h2 NUMERIC
@attribute h3 NUMERIC
@attribute classe {1,2,3,4,5,6,7,8,9}
@data
2.187248262961688,2.1539589496015816,0.08597512224497011,0.09764921974757586,1
2.2466025164298946,2.173953637496116,0.087944073585629,0.10052242895871841,1
1.399592616177227,1.521234175555623,0.05043266560755296,0.1277877700215832,1
1.9771988899974733,2.135568831162899,0.20418876081073123,0.3788928642248368,1
1.8510542940503294,2.0179332715298464,0.28697173673698007,0.5085680032841102,1
1.912023686600685,1.971749214392103,0.10901580539456031,0.29563352934277465,1
2.0602574992251097,2.129296514654678,0.2125946481381185,0.5301229021079847,1
2.5118623101861597,2.515573520916588,0.1792390201291971,0.20209477823983185,1
2.436740097513402,2.4436040519599573,0.18436170940800703,0.23225709206133513,1
2.2847028818538306,2.256112856150702,0.10336179795175116,0.11620040594057642,1
2.3798072289566825,2.3452658072531594,0.1399389814084929,0.16639513864759548,1
2.572633785500484,2.498603005627374,0.28109393093691676,0.3465123436619708,1
7.398262149150041,8.427536940794099,2.142485407834118,2.788190790650063,1
7.923255131728921,8.645646955536163,4.177712689237192,4.723879589658606,1
7.860700796656852,9.013597361905498,0.2587547817197663,0.3496000369616747,1
6.793848301588941,7.281670427837784,0.5257904065880799,0.666738869853859,1
5.2927845688247475,5.380806195786346,0.9742187624702684,1.0162164908287445,1
6.019254913374334,6.763088708736123,0.5759250616131052,0.4899443724573107,1
6.103084899579656,6.877975052961068,0.9918426550833074,0.7579673300901968,1
3.2740709425592307,3.51885651304481,0.4580195682760503,0.5690820118299492,1
4.924512639832887,4.946233819852665,0.2933419835730122,0.3361666946862714,1
6.072570143870302,6.45740304822252,0.8944459874792545,1.0335378686431305,1
3.279027744885069,3.4227130796031973,0.7663587883510616,0.8878201130189509,1
4.466744315015841,4.655210859372166,0.8130012667849928,1.1627274840241422,1
7.515351338846253,8.104753716133727,1.3851695406028253,1.5977439814295715,1
3.3138914158118595,3.4869664158421854,1.3143941671670325,1.7145238472753725,1
4.634017129601512,4.740805917567619,0.5952409041850086,0.7253128659911908,1
3.5998905829505836,3.7484853528887796,1.276422282066528,1.6892572221341635,1
5.298685408475444,6.01192846230642,0.5128756532680311,0.6432124283069203,1
2.3765271816424045,2.5957364053067025,0.2663581221925422,0.37465728631011364,1
7.966361788305643,8.976301776646807,2.041373199609814,2.4344883672894535,1
8.937572894141221,9.818404081291721,1.8693480732887586,2.0668716143003003,1
9.882907023680742,10.388739876585564,1.6459640612271702,1.6292977242869855,1
9.578332170351517,10.167724747702621,1.248166785007332,1.3091887451212443,1
9.970375174336201,10.273077793275982,2.864348568690556,2.967352933434396,1
9.945128082332964,10.320823337805187,0.92793155132885,0.9907678756895424,1
7.701304812188839,7.900923120299655,0.6795776506109232,0.7704667626332465,1
9.305831104632508,9.786019706870546,0.22228644728505328,0.23347550008010956,1
8.57330406382989,9.008510610336183,2.51865799072475,2.8688111999697927,1
9.4692122398095,9.869360379821813,1.7753968860022356,1.8656460067872092,1
9.760481051981625,10.049218607536089,2.8120257200891343,2.9454797273300914,1
10.02088130897185,10.375558637971373,2.029216995289473,2.1276473989724374,1
9.051991463751028,9.338430448106147,0.45315276174341906,0.42179228344876313,1
8.953280856761856,9.204796752921327,2.1343183634238843,2.3420568620609683,1
9.218544195846418,9.456675016890989,1.083821843194419,1.0901820417747925,1
9.24651717706605,9.491065799297532,1.5565528311773118,1.4924144446527055,1
3.613103336215861,3.995834730274026,0.058442003646738676,0.05343257666079378,1
3.1313181628021156,3.6630426394698388,0.8666815773709003,1.184134188704741,1
8.926645067051105,9.154563689419545,1.9079050889197906,2.2532027143625823,1
9.351442208421158,9.791232046619609,1.7992012468047933,1.8509129390118164,1
9.43148245868241,9.854307054273422,3.551991195319073,3.576763348437037,1
6.59570006104975,7.041153682590452,0.8805978599499168,1.1171341571491062,1
6.379912967680564,6.63873719030074,1.265164141572774,1.508095707963807,1
8.810999566287672,9.234364544877769,1.4437509597157279,1.526822323032987,1
1.8172687954442368,1.9914198564987893,0.14081386383582797,0.3430677345731312,1
2.433065757633148,2.346430701662318,0.2638230200649299,0.27983732728725197,1
2.265490597841946,2.1797715887407243,0.42121694276255117,0.48258206600294246,1
9.893861885143838,10.106034065287073,1.323191032178053,1.3196769495005247,1
5.474609164789772,5.759718850475781,0.7559317741386147,0.7904225225057349,1
7.5597527246214975,7.466345039371504,1.298663671959686,1.4254805306391867,1
8.413014716175752,9.204887437249619,0.5568887429754328,0.5466402988377944,1
6.4603980793693045,7.628324171267728,0.6483581390157838,0.934681115957245,1
9.882907023680742,10.388739876585564,1.6459640612271702,1.6292977242869855,1
3.1313181628021156,3.6630426394698388,0.8666815773709003,1.184134188704741,1
2.4147544319197123,2.4156603660063154,0.16806479586776985,0.16255874829868647,1
3.1424405757201552,3.082370617006642,0.5156467573874682,0.6086153898200667,1
4.7710601690365175,4.449715663578532,1.7055511078446777,1.866683565657317,1
1.9880283579896103,1.9031994757170403,0.10612175487113759,0.10321167118251931,1
2.4266613960695294,2.3138414849805344,0.38508374872106754,0.4244502906389017,1
2.632158781379628,2.7307201392603466,0.14772287558774314,0.1554732726489101,1
9.008040730881548,8.99415171461952,2.184144018805149,2.170972842912857,1
6.842452110196457,7.320931787064606,0.4896593686671531,0.8227435953655151,1
2.546106193472458,2.645434098483094,0.25679902207640276,0.48454798531463783,1
1.852343762017474,1.9639955423440945,0.01145725177849111,0.027357568880561418,1
3.4133537969337344,3.3923361622360946,0.78151955547203,0.8162956994837127,1
6.17578000161644,6.630475684733698,3.225591613592755,3.472462943395894,1
4.786576603585965,4.384168820155812,1.403818430018425,1.4743746670182478,1
3.2913827266853914,3.063156868668357,0.191536483371105,0.19583558051274744,1
4.157639118758512,4.160945530663829,0.3187295328087128,0.29984008384599903,1
0.8551224359692582,0.6848921415304224,0.15707559121614964,0.1891422721560943,1
6.348468342023571,6.661120681010691,0.6663314180280407,0.745589997564123,1
9.484944509156746,9.615554793407837,3.3023428470855642,3.4741853762941712,1
9.687189899391571,9.773807597683533,1.7122890559771606,1.8634012518231327,1
9.623749542541706,9.727228097345268,2.2392095339231006,2.435475704831816,1
8.260980387510518,8.780786054179686,2.469359583099346,2.742144990034131,1
8.769878319326878,9.410087585055892,1.9097386133038134,2.210219643188735,1
9.955405669852215,10.052862043352533,3.3871059286596967,3.6262768174330113,1
10.015235002700154,10.116421860389895,2.154909292552078,2.3026815197050623,1
9.870323372607986,9.909489981595481,2.0472579786133145,2.1906981633827862,1
7.316937909488492,7.493626748335439,1.3712280889346755,1.7435787289484435,1
9.715470078730235,9.965441647208639,2.449272434259704,2.562259363476587,1
9.888380423862435,10.01929751511903,2.9636674930035407,3.0735876188510547,1
9.99784966714845,10.189255458417398,2.347601722467217,2.531681743072236,1
10.06020610807003,10.36438733029033,0.5927219298800921,0.69883317316112,1
10.264560014662091,10.316937636267905,2.1466551817879513,2.199431210663919,1
10.195463291389375,10.369152408835348,1.604068003698632,1.6547386143020495,1
7.95570144208881,7.8351744094300875,1.5213388142348196,1.5889129213536697,1
8.384424220904702,8.372716825070887,1.1630615528402573,1.23488700601819,1
7.36693219225955,7.2785152474002945,1.4183930837487857,1.4974026587122646,1
2.238133159691734,2.3112312998532434,0.271981721007885,0.3058714736048735,1
2.2060899764019593,2.2576805365986816,0.480281714727167,0.6113606480702596,1
2.1400681889088884,2.1517356906898777,0.40974574475575626,0.4656563776466883,1
8.24067150779818,8.710106944575786,0.9527552288549943,1.280669478562233,1
2.572713211080272,2.5262755467776796,0.2102772050362896,0.2921583244376155,1
2.4417067504040184,2.426765886461127,0.9931637910300931,1.3121222131605992,1
4.226127735179042,4.899415038737694,0.6092809682518987,0.7617049676624125,1
4.31584058730087,5.007976453924056,0.6681365421748653,1.0062592774647199,1
7.659109072299316,8.669773028453257,1.8802128146350516,2.219790867096554,1
3.7926032729171975,3.8716627741868117,0.5481451986662326,0.7374166803664712,1
9.153327464391506,9.622237310335507,0.8283739587725999,0.791647653112652,1
9.076316481024907,9.566919673997564,0.7107255126641635,0.8022446961154016,1
8.967887194913063,9.38209481301492,1.5475365520102393,1.7213605223640358,1
3.3466336826041743,3.5830928997974714,0.6675834581050318,0.7944339292461342,1
5.581592354306374,6.220558581769833,0.7165178677068054,0.7285035197260878,1
4.670464926871688,5.055580975745177,0.9776216546612391,1.1067921672568444,1
3.711105337189349,3.779479572392246,0.029166671218399456,0.030308409877271653,1
8.572735332901908,8.863722207729278,0.6078806419568348,0.6781995422444083,1
8.283091206541316,9.122115023635043,0.768344809498664,0.7918682401971622,1
9.937236626046,10.404393859125605,1.0209175217344424,1.0647830398582692,1
10.236034092605152,10.625933551136661,1.9644259640566957,2.220218517200368,1
9.451739454087981,9.706499092399437,1.0247310791577287,1.080874813627378,1
9.262624672109354,9.469881798400499,0.45740869918830085,0.5349872954905782,1
9.188832145874716,9.380665372304673,1.4043470688811321,1.6245352703375877,1
8.231294222568117,9.052587521009338,0.8155797517857837,0.9090071367187589,1
9.59499075328304,10.249220997853593,1.18479964092824,1.235987892035198,1
9.356339530282382,9.895154643701266,2.459264614150216,2.763521672797753,1
9.624101907388829,10.149681642810506,3.3438064381241586,3.5954060040691282,1
9.824339590872736,10.099647209084273,1.144075425598325,1.2858403683586872,1
9.713111657689534,10.248354404352595,2.3198041475763693,2.5457991231884542,1
8.930740259471198,9.60869547502739,4.508958299822631,4.814089938421891,1
3.740732432093959,4.2921726753845215,0.2826964045567697,0.360693426004599,1
8.4843803428206,8.487820143301986,0.7822770092829431,0.9241628449377688,1
9.008040730881548,8.99415171461952,2.184144018805149,2.170972842912857,1
8.875578986391844,8.867263460222299,1.5024079132814379,1.5364455407529167,1
8.809564952913483,8.784730860164915,1.4830375331664971,1.4588343492119085,1
7.363488040603786,7.981386934463874,2.2136866839717895,2.7313356279672076,1
8.1397341089978,8.740655123258893,0.05451484610851757,0.09380046419735567,1
6.186177496258457,6.2967225919998855,3.455647207642251,3.6925137155866614,1
6.648198385204643,6.786322500894549,1.8650660588517058,2.1226225396212066,1
5.31076399503214,5.280063100132708,1.3212919304487403,1.6229709621016402,1
3.7926032729171975,3.8716627741868117,0.5481451986662326,0.7374166803664712,1
9.153327464391506,9.622237310335507,0.8283739587725999,0.791647653112652,1
9.076316481024907,9.566919673997564,0.7107255126641635,0.8022446961154016,1
8.967887194913063,9.38209481301492,1.5475365520102393,1.7213605223640358,1
10.06020610807003,10.36438733029033,0.5927219298800921,0.69883317316112,1
10.264560014662091,10.316937636267905,2.1466551817879513,2.199431210663919,1
10.195463291389375,10.369152408835348,1.604068003698632,1.6547386143020495,1
6.7058684870723235,6.463765298930456,1.4286860201539353,1.5445265261184042,1
8.873184436203214,8.785147659556735,1.1186610590924846,1.1642587999611052,1
8.260980387510518,8.780786054179686,2.469359583099346,2.742144990034131,1
8.769878319326878,9.410087585055892,1.9097386133038134,2.210219643188735,1
9.82048125434012,9.961766002425934,3.079265923440393,3.3231420508748797,1
9.99451687893705,10.286707380812427,1.4568848166131108,1.5519263449542637,1
9.8423502596505,10.293547918738994,0.9467492854630688,0.9425282850745762,1
3.9917663059692186,4.403506709104414,1.0118958205338258,1.4158831809432748,1
9.525798956846474,9.961380767197733,1.7179961580230756,1.8316215457389189,1
9.578332170351517,10.167724747702621,1.248166785007332,1.3091887451212443,1
9.970375174336201,10.273077793275982,2.864348568690556,2.967352933434396,1
9.893861885143838,10.106034065287073,1.323191032178053,1.3196769495005247,1
9.945128082332964,10.320823337805187,0.92793155132885,0.9907678756895424,1
3.491613601238706,3.3965789143278813,0.5260263099644404,0.5552604083750122,1
3.524461925377432,3.4054733824056367,0.46297504652951077,0.5932663790664299,1
3.2537475101426527,3.158045643324977,0.3990518165959787,0.5118618073103314,1
8.231294222568117,9.052587521009338,0.8155797517857837,0.9090071367187589,1
9.59499075328304,10.249220997853593,1.18479964092824,1.235987892035198,1
2.360400861155114,2.3957220161526953,0.2633934527123344,0.337355070153172,1
9.687189899391571,9.773807597683533,1.7122890559771606,1.8634012518231327,1
9.623749542541706,9.727228097345268,2.2392095339231006,2.435475704831816,1
3.361071093661754,3.469216105172047,0.2118898864452449,0.24352559480298927,1
2.8467403581594835,2.9151456983868247,0.8961937282607831,1.0472224641920915,1
5.474609164789772,5.759718850475781,0.7559317741386147,0.7904225225057349,1
6.348468342023571,6.661120681010691,0.6663314180280407,0.745589997564123,1
7.966361788305643,8.976301776646807,2.041373199609814,2.4344883672894535,1
8.937572894141221,9.818404081291721,1.8693480732887586,2.0668716143003003,1
3.613103336215861,3.995834730274026,0.058442003646738676,0.05343257666079378,1
9.351442208421158,9.791232046619609,1.7992012468047933,1.8509129390118164,1
9.43148245868241,9.854307054273422,3.551991195319073,3.576763348437037,1
3.922419279841841,3.851938336419705,0.40651456849652856,0.5973426523198434,1
3.4363775771020766,3.351330827877964,0.4715249504674085,0.6301679124361822,1
3.353466423712799,3.2181979809585903,0.15378275154815052,0.26943369106421317,1
7.196880534982309,7.205323302910642,0.5932823561991452,0.6960198221511084,1
6.517819138437835,7.387704729558209,0.5175446969825972,0.5516658868749693,1
8.85475226386293,9.662119379235712,1.0824916973434795,1.1418457071015973,1
9.305831104632508,9.786019706870546,0.22228644728505328,0.23347550008010956,1
8.57330406382989,9.008510610336183,2.51865799072475,2.8688111999697927,1
4.077579751034953,4.0293235496737125,0.32686064270604315,0.4315600785209263,1
3.805998005142745,3.7701596459348,0.022497776372137724,0.05528925922074049,1
6.232178866807411,6.589147347807078,0.8108555777723121,0.8644456961921001,1
2.238133159691734,2.3112312998532434,0.271981721007885,0.3058714736048735,1
2.2060899764019593,2.2576805365986816,0.480281714727167,0.6113606480702596,1
2.1400681889088884,2.1517356906898777,0.40974574475575626,0.4656563776466883,1
1.5183710128531116,1.5022083558896067,0.5783593523679093,0.7003765137591008,1
3.2155675326970865,3.765871914770498,0.35943642084590877,0.46930730930693,1
2.6819306953448905,3.188685505797597,0.36111820857393634,0.45387137693760304,1
5.544050512085098,5.60384948914078,0.06936241184711486,0.07283116898508721,1
2.5889514135367646,3.1360623375237564,0.40046611708715857,0.6183430547432207,1
2.4417067504040184,2.426765886461127,0.9931637910300931,1.3121222131605992,1
2.504880258286565,2.4686860173217693,0.40088744026730805,0.4780472850079138,1
4.226127735179042,4.899415038737694,0.6092809682518987,0.7617049676624125,1
4.31584058730087,5.007976453924056,0.6681365421748653,1.0062592774647199,1
8.379818648864182,9.580131830268959,0.8726516079540275,0.8858875985199103,1
4.04640489770889,4.28132437697195,0.5701081345382557,0.7979772266844789,1
2.3137070369013717,2.3289825495803034,0.32025530427519916,0.4585627485979106,1
2.2232081778957764,2.3506352910965185,0.4083153400093727,0.44902198811552485,1
1.9601497078867738,1.948491888131315,0.5241668646193759,0.602302587380019,1
3.3466336826041743,3.5830928997974714,0.6675834581050318,0.7944339292461342,1
5.581592354306374,6.220558581769833,0.7165178677068054,0.7285035197260878,1
4.670464926871688,5.055580975745177,0.9776216546612391,1.1067921672568444,1
3.711105337189349,3.779479572392246,0.029166671218399456,0.030308409877271653,1
8.1397341089978,8.740655123258893,0.05451484610851757,0.09380046419735567,1
6.4603980793693045,7.628324171267728,0.6483581390157838,0.934681115957245,1
4.562675349146902,4.579091395976978,0.053475270994357456,0.06630615645647,1
3.911459592365022,3.8583926145916316,0.396167157934002,0.5029605620408019,1
3.060635397087289,3.62886935505036,0.029118436721479117,0.07847516407339307,1
2.36918917800831,2.87753603369625,0.45964602375077374,0.726441618262218,1
6.366048881075476,6.098245933346547,3.1305227611030855,3.314703927510682,1
7.304601104415127,7.215670083765714,3.115686655353762,3.2966863678081153,1
5.950349745283111,5.930940583016123,2.5961745293882266,2.459317412633192,1
5.329635888693756,5.151823893420621,2.1715077398205045,2.1015889082273036,1
7.304601104415127,7.215670083765714,3.115686655353762,3.2966863678081153,1
5.952947029749257,5.933200972054746,2.5951270467824927,2.457578519853751,1
5.266005047039519,5.095357946871656,2.3472698247461463,2.2715987053100797,1
5.619139967665206,5.353180441706326,1.3533690324930263,1.5326433350318827,1
9.500295765922965,9.626342406608414,1.2663526776474012,1.2838368124612674,1
8.991993919772026,9.562230320544955,1.475373385308975,1.562114863946753,1
9.07932993884779,9.275380881134023,1.040946592471908,1.0549241548146917,1
9.479672274178538,9.597772659048896,0.912966827710322,0.7841476379310754,1
6.197150328778583,6.757535186345021,0.3794545510018284,0.5822204632571719,1
3.54545192254844,3.4019507360615626,0.25273784535255256,0.40402248087318676,1
5.069285416625471,5.447492332876745,0.8869128962807042,1.27592242425729,1
3.5832965994488117,3.2274818611746343,0.8256974333629871,0.9272955841004197,1
5.879718753491793,5.697283047128033,2.8598835713736412,3.1077152853745007,1
5.595959807280836,5.388827122227094,2.1482496197507817,2.2137675431163824,1
5.905497610133102,5.765606147263333,1.0772830219406988,1.2522456452531305,1
5.542829588989306,5.308716830755526,0.5286887396865948,0.6662665795171657,1
5.3110840644818165,5.169421517992528,1.23085655234029,1.3539363305391825,1
7.050130314672503,6.912395396368241,0.7881088030439378,0.9661790837964076,1
4.562675349146902,4.579091395976978,0.053475270994357456,0.06630615645647,1
3.911459592365022,3.8583926145916316,0.396167157934002,0.5029605620408019,1
3.1424405757201552,3.082370617006642,0.5156467573874682,0.6086153898200667,1
3.060635397087289,3.62886935505036,0.029118436721479117,0.07847516407339307,1
2.36918917800831,2.87753603369625,0.45964602375077374,0.726441618262218,1
6.543574366007167,7.174605913312637,0.4224101989898121,0.5451555731535137,1
4.426493445434065,4.537865518729025,0.3673425906872184,0.5284705060638126,1
3.857530979521303,4.19337928571333,0.22405777500902657,0.4148846132291458,1
2.705837501633968,2.8252174933083376,0.20159040448668453,0.3234979182831554,1
4.94307826246223,5.2771475700895865,0.4094235618688004,0.6221247391954465,1
4.953933183939924,5.4610312684050815,0.8827479190612348,1.1556525465802805,1
2.807229942132025,2.6826842389316745,0.2615077925757581,0.31713399597236436,1
1.7605056133673687,1.6902114975927511,0.12763691385025225,0.1692194616266976,1
1.8545500636406869,1.8108682021187237,0.06890147633692999,0.05741666258302957,1
2.0185229363558457,1.9588769195006897,0.08641386590415083,0.10122121000680298,1
3.1906562901483215,3.152202072644347,0.2215766336721147,0.23232755407151245,1
3.3748247383824705,3.357371236781452,0.32518732367710007,0.38590968080936083,1
3.2138617207483726,3.0061573123439325,0.193504227761779,0.2942963658033269,1
3.188631624652461,3.0120069886323217,0.179755602851116,0.3601068259779981,1
8.496907785733496,9.152819613193257,0.8601440551759694,1.01065861391558,1
8.524267495980242,9.26000676710546,0.5517413558753054,0.6802683278979251,1
8.227513143918834,8.797443876581156,1.2355337683870078,1.4319557645043526,1
8.803835220249,9.437499640946934,1.4429439348953377,1.635108576706654,1
4.006132586216179,3.86212692678629,0.32572937115863926,0.4265464285392421,1
3.6204829908004963,3.3825439591227333,0.291633269340785,0.46537199928917317,1
3.8961646859047745,3.709621425346857,0.5318541634083679,0.6306213120961379,1
3.3819645377343073,3.208664841850291,0.2902504017681558,0.3492301371091088,1
4.1254559427455995,3.936429206103754,0.22013408853675018,0.30302505715353556,1
3.089895078168007,2.9432971378823827,0.08838216169889046,0.10499613579066838,1
2.862050105860022,2.708258357514138,0.2463822503837962,0.3310918400743016,1
3.222280294171278,3.0234068654851,0.4746730774230142,0.5734578964331193,1
2.8301955138997275,2.696330745678619,0.23908407877387622,0.252426729603264,1
2.303620269088096,2.2230776207845917,0.4664971126965865,0.5303205646262568,1
8.338182387965215,8.888147656869524,1.1304829520737913,1.347026936527511,1
8.813170143962965,9.829375141573856,0.222780212207627,0.27529067862498074,1
1.7007802383364805,1.7091940437552255,0.11136815473780068,0.13913095053274713,1
1.5974185235309646,1.627205796858258,0.2260676028762396,0.25467956250848256,1
2.870767103523381,2.534500144242045,0.5694536618941567,0.7091917892111169,1
3.8047616143162393,3.5622930228397385,0.4090419732915316,0.48599881257904437,1
3.876795319073323,3.6334435123756808,0.4569845553068309,0.6181229666749515,1
3.6934296427285425,3.566888673490641,0.3490474772664075,0.4462138994085143,1
6.760136034866444,7.225329164549391,0.2690552410644297,0.36484483575211113,1
3.4624505475522827,3.63631830710219,0.029289752469826173,0.028693977520093693,1
5.0963609965431225,5.269732780134831,1.2937581136896865,1.6531480598207196,1
5.9460254259888385,6.2619074379374435,0.8482391434891521,1.106988637693882,1
6.527562645655746,6.98161033538089,0.062030581499854416,0.06850302737353235,1
1.758230067969856,1.6637224472740895,0.744422993549227,0.9589522801368296,1
1.7981512053356907,1.7607420643979823,0.24668278741790378,0.28222096976533617,1
1.7577863819102484,1.72136280823695,0.28438813160862286,0.3319549352142782,1
1.6280211246286225,1.5553855853945198,0.430467837324853,0.5165474366946242,1
3.2215802371178737,3.072035895778391,0.2794603765806931,0.31680090129492466,1
3.139168103079978,3.025244143986484,0.43415267687406717,0.5887684248485603,1
9.152582391129016,9.272930037165906,0.8428751360581629,0.9090152036956473,1
9.142186014738899,9.25299665282068,2.0177073505863343,2.08612559713556,1
8.377331903706077,8.278118618175569,5.612460165599989,5.859967921490912,1
7.6801777717407,8.119418146899218,2.405071554836929,2.7606162033854815,1
9.256429980545159,9.394479057604634,3.69004128531126,3.7566803319806352,1
2.8837281080209403,2.664128254193577,0.536365062967963,0.6746895423659264,1
7.176119876451466,7.4193676116647005,0.6416077350524206,0.6933952757105452,1
7.0834596010866875,7.117968760659161,0.6194212731128498,0.7653139145178972,1
8.72442590738568,8.85441877917644,4.4902028259110445,4.644390142967055,1
9.191670358241897,9.303797805397233,0.28650230687450284,0.2677231170225837,1
8.079503835310812,8.221303214535892,0.48083566285063073,0.43963955839489366,1
8.376635105768276,8.399692396739452,5.044750275746248,5.070282859955888,1
9.27710463490277,9.532880501823268,2.8279663516819746,2.585124184403348,1
9.47337646160294,9.52146933576705,2.0420675824351338,1.9999482992332691,1
8.135237723568425,8.453068694001272,1.0620189269676272,1.0438257410348115,1
7.822369025885917,7.816571307239979,2.0096065552739564,2.2450300143853243,1
8.527669450466815,8.485570122350047,3.8687125383233814,4.067245580091218,1
8.809564952913483,8.784730860164915,1.4830375331664971,1.4588343492119085,1
8.875578986391844,8.867263460222299,1.5024079132814379,1.5364455407529167,1
2.6331557790695177,2.764898238005992,0.13478485208357371,0.29020744742161286,1
2.356595560615566,2.4522704955960672,0.16109167972324728,0.29467125130055416,1
6.95391527984167,6.411988714554662,0.805512953216251,0.8554025577792864,1
7.141384074467853,6.690820373620147,0.7139672848690471,0.8027623945327219,1
0.7513810806633534,0.7479199066098418,0.007422928194804248,0.01679354653168129,1
1.0192036203479293,1.0450357436183413,0.006925082369151099,0.01433183959501226,1
2.291372757131481,2.4015632205866053,0.1862353350237619,0.443280490403298,1
1.4686498915557205,1.4693117081537166,0.254091466296057,0.4851206714139389,1
1.3562353614643323,1.336611922180176,0.15262936396943194,0.3679462771118747,1
1.2212844908802338,1.1766640857496526,0.19973271559449055,0.4726212215138294,1
1.6079093730669358,1.5954208458647146,0.031185567312501456,0.04999658702109189,1
2.317994259869197,2.325893014943929,0.09425136537958262,0.09598525143926481,1
1.6363368963620217,1.91691918480338,0.007897719103228883,0.035993751725908386,1
1.5617487690781127,1.8391964862420753,0.007602948403785141,0.02444559640344656,1
1.5371731389596535,1.801427354909688,0.007907813448386826,0.022083896580433967,1
1.4898752264153352,1.7346705984608275,0.008034383136177702,0.02567245521291383,1
0.6278866197772336,0.7116798403990876,0.005754646196293993,0.024134892511961062,1
0.5394462984966023,0.6157916143213336,0.0032624800547466997,0.009574672014262053,1
4.392856166926632,4.940315641429305,0.571620101519079,0.7470541473921104,1
6.772427766667069,7.504461643077054,1.7169647145079885,2.106925961271415,1
6.6604304595159025,7.407765891213432,1.5245511728963954,1.9271710806997773,1
4.424938488897612,4.849860444372282,0.555879874899438,0.9335262801386861,1
1.781025382892659,1.855027987263006,0.01176294766658427,0.027132239818817797,1
2.0891204083528296,2.227932949758618,0.02205385682841899,0.041797588675990045,1
1.480324390520521,1.4924758408476302,0.02619473651648064,0.07051386138744284,1
1.5607671335855668,1.6093919741201912,0.015294173640683726,0.03739708803833244,1
2.7116953831139927,3.1030242385618974,0.019879063356799186,0.03959590160782827,1
1.4829338527557914,1.7045886372835526,0.012601691102584233,0.027099861381972075,1
2.0047252636349673,2.3317726213224725,0.016913865001658975,0.03298357558558827,1
1.2148724454720194,1.3995508694295526,0.009918281250905363,0.023707176793558323,1
0.9328556329919595,1.167891265710815,0.004007213670943899,0.011083006677545507,1
0.7170806828368161,0.814876906110004,0.0036535681703788805,0.013005440192867368,1
